"","Andrena_sp","Anthophora_sp","Apis_mellifera","Attagenus_sp","Bombus_terrestris","Bombylius_sp","Cantharidae_sp","Colletes_sp","Dasypoda_sp","Diptera_sp7","Episyrphus_sp","Eristalis_sp","Eucera_sp","Eupeodes_sp","Hymenoptera_sp1","Lasioglossum_sp1","Lasioglossum_sp2","Lasioglossum_sp3","Lasioglossum_sp6","Lobonyx_aeneus","Malachius_sp","Malthodes_sp","Megachilidae_sp","Metasyrphus_corollae","Nitidulidae_sp1","Paragus_tibialis","Rhyncomyia_cupraea","Sphaerophoria_scripta","Syrphidae_sp1","Syrphidae_sp2","Syrphidae_sp3","Syrphidae_sp4","Xylocopa_cantabrita"
"196",0,0,0,0,0,0,0,0,0,0,0,0.00090863922497675,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0.000614124878181706,0.00190276926905351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855609291688708,0,0,0,7.9550766379296e-05,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0.00179647348838721,0,0,0,0.00090863922497675,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0.00113092120674944,0,0,0,0,0
"199",0,0,0,0.00190276926905351,0,0,0,0,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0.00090863922497675,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0.00012998527233898,0,0,0
"201",0,0,0.000614124878181706,0.00190276926905351,0,0,0,0,0,0.000147599701028664,0,0.00090863922497675,0,0,0,0,0.000202695151014539,0.0099737294222568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",0,0,0,0,0,0,0,0.00179647348838721,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",0,0,0.000614124878181706,0,0.000425807751620069,0,0,0,0,0,0,0.00090863922497675,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0.00012998527233898,0,0,0
"205",3.60726424884746e-05,0,0.000614124878181706,0,0,0,0,0,0.00185093702778604,0,0,0,0,0,0,0,0.000202695151014539,0,0,0.000358974802379617,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0.000614124878181706,0.00190276926905351,0,0,0,0,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202695151014539,0,0,0.000358974802379617,0,0,0,0,0,0,0,0,0,0,0,0,0
