"","Ancistrocerus_sp","Andrena_sp","Anthrenus_sp","Apis_mellifera","Bombus_terrestris","Bombylius_sp","Ceratina_sp","Chalicodoma_sicula","Chasmatopterus_sp","Chelostoma_sp","Chrysolina_americana","Dasypoda_sp","Deilus_sp","Diodontus_insidiosus","Diptera_sp1","Diptera_sp3","Diptera_sp4","Diptera_sp6","Diptera_sp7","Diptera_sp8","Episyrphus_sp","Eristalis_sp","Halictidae_sp1","Halictus_sp","Heliotaurus_ruficollis","Hylaeus_sp","Lasioglossum_sp1","Lasioglossum_sp2","Lasioglossum_sp3","Lasioglossum_sp6","Lindenius_luteiventris","Lobonyx_aeneus","Malachius_sp","Megachile_sp","Megachilidae_sp","Microlepidoptera","Mordellidae_sp","Mylabris_sp","Nitidulidae_sp1","Nomada_sp","Nustera_distigma","Oedemera_sp","Phthiria_sp","Phthiria_sp1","Rhyncomyia_cupraea","Scaeva_sp","Sphaerophoria_scripta","Syrphidae_sp3","Syrphidae_sp4","Syrphidae_sp5","Tiphia_morio","Usia_sp","Vespidae","Vespula_sp","Xylocopa_cantabrita"
"401",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0.0296305768840987,0,0,0,0.0012961292692194,0,0,0,0,0,0.00501803089306071,0,0,0,0.00337442589280405
"403",0,0.000473369595317367,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490036246836665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"404",0,0,0.0024379267753354,0,0,0.0394399253686545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120754618323784,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"406",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0.0296305768840987,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746841682307645,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"409",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0.038832538983923,0,0,0,0,0,0.0012961292692194,0,0.00177530920557103,0,0,0,0,0,0,0,0.00337442589280405
"410",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0.0296305768840987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0,0.533628287869156,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"412",0,0,0,0,0,0,0,0,0,0,0,0.000841041309017258,0,0.0038518342664414,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0.0346448475244467,0,0,0,0,0,0,0,0.00501803089306071,0,0,0,0.00337442589280405
"413",0,0,0,0,0.0126681163775393,0,0,0,0,0,0,0.000841041309017258,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"414",0,0,0,0.000247825409996605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0.000256844760047952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164869099506423,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"415",0,0,0,0,0,0,0,0,0.0398749347256731,0,0,0.000841041309017258,0,0.0038518342664414,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0.0296305768840987,0.0020426683981642,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0.038832538983923,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"420",0,0,0,0,0,0,0,0,0,0,0,0.000841041309017258,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0.0296305768840987,0,0,0.000164869099506423,0.0012961292692194,0,0,0,0,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361722648649835,0,0.00299494786242587,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0.038832538983923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",0,0,0.0024379267753354,0,0.0126681163775393,0.0394399253686545,0,0,0.0398749347256731,0,0,0.000841041309017258,0,0.0038518342664414,0,0,0,0,0,0,0,0.565175024378158,0,0,0,0,0,0.00390133099369888,0,0,0.152529283042703,0.00767101102502453,0,0,0,0,0,0,0,0,0.0296305768840987,0.0020426683981642,0.0346448475244467,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"424",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",0,0,0.0024379267753354,0,0,0,0,0,0,0,0.00713656594901142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0.038832538983923,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",0,0.000473369595317367,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120754618323784,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0.152529283042703,0.00767101102502453,0,0,0,0,0,0,0,0,0,0.0020426683981642,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"428",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0.0038518342664414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",0,0.000473369595317367,0,0.000247825409996605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0.000256844760047952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177530920557103,0,0.0058666122479574,0,0,0,0,0,0.00337442589280405
"430",0,0.000473369595317367,0,0.000247825409996605,0,0,0.00793158563293197,0,0,0,0,0.000841041309017258,0,0.0038518342664414,0,0,0,0,0.00927560745584159,0,0.0120754618323784,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0.0252636382671592,0,0,0,0,0.0012961292692194,0,0.00177530920557103,0.0403860648187552,0,0,0,0.00359745725907835,0,0,0.00337442589280405
"431",0,0.000473369595317367,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0.00127322605013194,0,0,0,0,0.0296305768840987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"432",0,0,0.0024379267753354,0,0,0,0.00793158563293197,0,0.0398749347256731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177530920557103,0,0,0,0,0,0,0,0.00337442589280405
"433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420085470672913,0,0,0,0,0,0,0,0,0.00299494786242587,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346448475244467,0.000164869099506423,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"434",0,0,0.0024379267753354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0.00767101102502453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120754618323784,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
"564",0,0.000473369595317367,0,0.000247825409996605,0,0,0,0,0,0,0,0,0,0.0038518342664414,0,0,0,0,0,0,0.0120754618323784,0,0,0,0.000361722648649835,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012961292692194,0,0,0,0,0,0,0,0,0,0.00337442589280405
"565",0,0,0.0024379267753354,0,0,0,0,0,0.0398749347256731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390133099369888,0,0,0,0,0,0,0,0,0,0,0.038832538983923,0,0.0296305768840987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337442589280405
